Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,NetRtg,ORtg,DRtg,Player-additional
458,Landry Shamet,SG,26,WAS,46,5,726,7.6,17.6,0.431,3.4,10.1,0.338,4.2,7.5,0.556,2.4,3,0.826,1,3,4,3.5,1.6,0.6,1.9,4.9,21.1,-15,107,122,shamela01
459,Day'Ron Sharpe,C,22,BRK,61,1,921,9,15.8,0.571,0.2,0.8,0.267,8.8,15,0.588,4,6.6,0.61,8.7,12.3,20.9,4.6,1.3,2.4,3.8,7,22.3,8,120,112,sharpda01
460,Shaedon Sharpe,SG,20,POR,32,25,1059,8.2,20.2,0.406,2.8,8.4,0.333,5.4,11.8,0.457,4.6,5.5,0.824,2,5.5,7.5,4.4,1.3,0.6,3.4,4.1,23.8,-14,105,119,sharpsh01
461,Ben Sheppard,SG,22,IND,57,1,814,5.2,13.3,0.393,2.8,9,0.314,2.4,4.2,0.562,1.3,1.5,0.885,0.9,4.3,5.2,3.1,1.9,0.1,0.9,5.1,14.6,-8,112,120,sheppbe01
462,Pascal Siakam,PF,29,TOT,80,80,2657,12.2,22.8,0.536,1.5,4.4,0.346,10.7,18.4,0.581,5.2,7.1,0.732,2.5,7.7,10.2,6.1,1.1,0.4,2.5,3.5,31.2,2,121,119,siakapa01
462,Pascal Siakam,PF,29,TOR,39,39,1354,11.6,22.2,0.522,1.6,5.2,0.317,10,17,0.584,6,8,0.758,1.9,6.8,8.8,6.8,1.1,0.4,3,3.1,30.8,-1,119,120,siakapa01
462,Pascal Siakam,PF,29,IND,41,41,1303,12.9,23.5,0.549,1.4,3.7,0.386,11.5,19.8,0.58,4.4,6.3,0.699,3.1,8.5,11.5,5.5,1.1,0.5,2.1,3.8,31.6,4,123,119,siakapa01
463,Ben Simmons,PG,27,BRK,15,12,359,5.9,10.2,0.581,0,0,,5.9,10.2,0.581,0.8,2.1,0.4,4.3,12.1,16.4,11.9,1.7,1.2,3.7,5,12.7,9,121,112,simmobe01
464,Kobi Simmons,PG,26,TOR,4,0,67,6.5,15.1,0.429,1.4,5.8,0.25,5,9.4,0.538,0,0,,0.7,4.3,5,8.6,4.3,1.4,0.7,3.6,14.4,3,116,113,simmoko01
465,Anfernee Simons,SG,24,POR,46,46,1582,11.2,26.1,0.43,4.9,12.6,0.385,6.4,13.5,0.472,5.1,5.6,0.916,0.7,4.5,5.2,8,0.7,0.2,3.9,3.1,32.4,-8,113,121,simonan01
466,Zavier Simpson,PG,26,MEM,7,0,161,5.2,16.4,0.315,1.5,5.2,0.294,3.6,11.2,0.324,0.9,1.2,0.75,1.2,4.9,6.1,7.6,2.1,0.9,3,3.3,12.8,-29,86,115,simpsza01
467,Jericho Sims,C,25,NYK,45,11,585,3.3,4.7,0.691,0,0,,3.3,4.7,0.691,1.4,2.1,0.667,4.8,7.8,12.7,2.2,0.7,1.6,1.4,3.9,7.9,27,141,114,simsje01
468,Dmytro Skapintsev,C,25,NYK,2,0,2,0,25.2,0,0,0,,0,25.2,0,0,0,,0,0,0,0,0,0,0,0,0,-122,0,122,skapidm01
469,Jalen Slawson,SF,24,SAC,12,0,37,5.3,7.9,0.667,0,2.6,0,5.3,5.3,1,0,0,,1.3,7.9,9.2,2.6,1.3,1.3,2.6,10.5,10.5,-7,107,114,slawsja01
470,Javonte Smart,PG,24,PHI,1,0,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-124,,124,smartja01
471,Marcus Smart,PG,29,MEM,20,20,605,8.2,19.1,0.43,3.4,10.8,0.313,4.8,8.3,0.583,3.5,4.5,0.768,0.5,3.8,4.3,6.9,3.3,0.4,5,4.3,23.4,-13,100,113,smartma01
472,Dennis Smith Jr.,PG,26,BRK,56,2,1059,6.9,15.8,0.435,1.5,5.1,0.294,5.4,10.7,0.502,2,2.7,0.741,2.3,5.3,7.7,9.5,3.2,0.6,3.2,5.7,17.3,-4,110,114,smithde03
473,Dru Smith,SG,26,MIA,9,0,131,5.7,12.6,0.455,2.7,6.5,0.412,3,6.1,0.5,0.8,0.8,1,2.3,3,5.3,5.3,3.4,1.1,1.9,4.6,14.9,8,118,110,smithdr01
474,Ish Smith,PG,35,CHO,43,5,741,4.4,10.5,0.418,0.3,0.5,0.5,4.1,10,0.413,0.2,0.3,0.75,0.7,4.3,5.1,9.7,1.1,0.3,3.1,3.3,9.3,-26,97,123,smithis01
475,Jabari Smith Jr.,PF,20,HOU,76,76,2424,7.6,16.7,0.454,2.8,7.6,0.363,4.8,9.1,0.53,3,3.7,0.811,2.8,9.5,12.3,2.4,1,1.2,1.8,4,20.9,3,116,113,smithja05
476,Jalen Smith,C,23,IND,61,14,1047,10.5,17.8,0.592,2.7,6.5,0.424,7.8,11.3,0.689,3.2,4.7,0.692,5,10.1,15.2,2.8,0.8,1.7,2,5.6,27.1,16,133,117,smithja04
477,Nick Smith Jr.,SG,19,CHO,51,0,729,7.6,19.6,0.391,4.3,9.9,0.432,3.4,9.7,0.35,0.9,1,0.867,1.2,3.7,4.9,4,0.7,0.5,2.6,3.7,20.4,-26,98,124,smithni01
478,Terquavion Smith,PG,21,PHI,16,0,84,10.5,26.9,0.391,7.6,20.5,0.371,2.9,6.4,0.455,1.8,2.9,0.6,0,2.3,2.3,7,4.7,0,4.1,4.7,30.5,-8,103,111,smithte01
479,Jeremy Sochan,PF,20,SAS,74,73,2193,7.4,16.8,0.438,1.5,4.9,0.308,5.8,11.9,0.492,2.4,3.1,0.771,3,7.3,10.3,5.4,1.3,0.9,3,3.6,18.6,-13,104,117,sochaje01
480,Pat Spencer,PG,27,GSW,6,0,26,3.7,7.4,0.5,0,3.7,0,3.7,3.7,1,0,0,,3.7,3.7,7.4,9.3,0,0,1.9,1.9,7.4,7,129,122,spencpa01
481,Jaden Springer,SG-PG,21,TOT,49,2,507,5.7,14.4,0.399,1,4.7,0.208,4.8,9.7,0.49,3.4,4.1,0.833,3.2,4.4,7.6,4.3,3.5,1.5,3.3,6.4,15.8,-9,101,110,sprinja01
481,Jaden Springer,SG,21,PHI,32,1,377,6,15.4,0.39,1,4.8,0.216,5,10.6,0.469,3.7,4.4,0.824,3.3,4.3,7.6,4.6,3.3,1.4,3.4,6.4,16.7,-12,100,112,sprinja01
481,Jaden Springer,PG,21,BOS,17,1,130,4.9,11.4,0.433,0.8,4.2,0.182,4.2,7.2,0.579,2.7,3,0.875,3,4.6,7.6,3.4,4.2,1.5,3,6.5,13.3,-2,105,107,sprinja01
482,Lamar Stevens,PF,26,TOT,38,3,559,9.5,21,0.45,1.2,4,0.304,8.2,17,0.485,3.7,4.7,0.778,3.2,8,11.1,2.5,2,1.9,2.1,3.9,23.8,-5,106,111,stevela01
482,Lamar Stevens,PF,26,BOS,19,1,122,8.5,18.2,0.467,1.2,3.2,0.375,7.3,15,0.486,3.2,4.5,0.727,4.9,7.7,12.6,3.2,2.4,2,3.6,5.7,21.5,-1,107,108,stevela01
482,Lamar Stevens,PF,26,MEM,19,2,437,9.7,21.8,0.446,1.2,4.3,0.289,8.5,17.6,0.484,3.8,4.8,0.791,2.7,8.1,10.7,2.2,1.9,1.9,1.7,3.5,24.5,-7,105,112,stevela01
483,Isaiah Stewart,PF,22,DET,46,45,1423,6.3,12.9,0.487,2.3,5.9,0.383,4,7,0.575,2.2,2.9,0.753,2.5,7.8,10.3,2.5,0.6,1.3,2.2,3.3,17,-5,114,119,stewais01
484,Julian Strawther,SF,21,DEN,50,0,545,7.5,20.2,0.369,3.7,12.6,0.297,3.7,7.6,0.488,2,2.8,0.71,0.5,5.1,5.5,4.3,1.5,0.6,2.1,4.9,20.6,-16,99,115,strawju01
485,Max Strus,SF,27,CLE,70,70,2239,6.7,16.1,0.418,3.7,10.6,0.351,3,5.5,0.546,1.7,2.1,0.794,1.5,6,7.5,6.2,1.4,0.6,2.5,3.8,18.8,-2,112,114,strusma01
486,Jalen Suggs,SG,22,ORL,75,75,2025,8.2,17.5,0.471,3.7,9.4,0.397,4.5,8,0.556,2.9,3.8,0.756,1.2,4.4,5.6,5,2.6,1.1,3.2,5,23.1,3,113,110,suggsja01
487,Cole Swider,SF,24,MIA,18,0,87,8.6,21.8,0.395,5.7,17.2,0.333,2.9,4.6,0.625,1.1,1.1,1,0.6,3.4,4,2.9,0.6,0.6,4.6,2.3,24.1,-26,91,117,swideco01
488,Jae'Sean Tate,SF,28,HOU,65,9,1031,5.1,10.8,0.472,1.1,3.6,0.299,4,7.2,0.559,1.2,1.8,0.667,2.9,6.4,9.3,3,2,0.7,1.7,6.4,12.5,-1,112,113,tateja01
489,Jayson Tatum,PF,25,BOS,74,74,2645,12.6,26.6,0.471,4.3,11.4,0.376,8.3,15.3,0.542,7.7,9.3,0.833,1.3,10,11.2,6.8,1.4,0.8,3.5,2.7,37.1,10,121,111,tatumja01
490,Terry Taylor,PF,24,CHI,31,0,188,5.3,10.3,0.513,0.5,2.4,0.222,4.8,8,0.6,1.1,1.3,0.8,4.5,5.3,9.8,2.7,1.3,0.5,1.9,4.5,12.2,-1,117,118,taylote01
491,Garrett Temple,SG,37,TOR,27,2,289,4.8,13,0.372,2,6.7,0.3,2.8,6.3,0.447,3,3.7,0.818,3,4.5,7.5,4.7,2,0.5,2.3,4.7,14.7,-13,107,120,templga01
492,Dalen Terry,SG,21,CHI,59,2,681,5.1,11.5,0.439,1.2,5.4,0.23,3.8,6.1,0.627,1.8,3.1,0.581,2.1,6.1,8.3,5.9,2,1.3,2.3,5.9,13.2,-6,109,115,terryda01
493,Daniel Theis,C,31,TOT,60,3,1015,7.6,14.2,0.532,1.3,3.5,0.366,6.3,10.8,0.586,1.8,2.4,0.76,4.1,7.7,11.9,3,1,2.5,2,6.2,18.3,7,121,114,theisda01
493,Daniel Theis,C,31,IND,1,0,8,5.9,23.6,0.25,0,5.9,0,5.9,17.7,0.333,0,0,,0,0,0,0,0,0,0,5.9,11.8,-71,55,126,theisda01
493,Daniel Theis,C,31,LAC,59,3,1007,7.6,14.2,0.536,1.3,3.4,0.371,6.3,10.7,0.589,1.9,2.5,0.76,4.2,7.8,12,3,1,2.5,2.1,6.2,18.3,8,122,114,theisda01
494,Cam Thomas,SG,22,BRK,66,51,2075,12.6,28.4,0.442,3.4,9.5,0.364,9.1,19,0.481,6.8,8,0.856,0.7,4.4,5.1,4.6,1.1,0.4,3,3.3,35.4,-9,110,119,thomaca02
495,Isaiah Thomas,PG,34,PHO,6,0,19,7.7,25.7,0.3,5.1,10.3,0.5,2.6,15.4,0.167,0,0,,0,0,0,7.7,0,0,0,0,20.6,-23,101,124,thomais02
496,Amen Thompson,SF,21,HOU,62,23,1388,8.4,15.6,0.536,0.3,2,0.138,8.1,13.6,0.595,3.7,5.4,0.684,5.2,9.1,14.3,5.7,2.7,1.3,3.1,4.9,20.7,9,118,109,thompam01
497,Ausar Thompson,SF,21,DET,63,38,1583,7.1,14.6,0.483,0.6,3.4,0.186,6.4,11.2,0.575,2.2,3.6,0.597,3.9,8.3,12.2,3.6,2.1,1.8,2.6,5.3,16.9,-8,107,115,thompau01
498,Klay Thompson,SF,33,GSW,77,63,2284,10.4,24,0.432,5.7,14.7,0.387,4.7,9.3,0.503,2.7,2.9,0.927,0.7,4.6,5.4,3.7,1.1,0.7,2.5,2.7,29.1,-5,113,118,thompkl01
499,Tristan Thompson,C,32,CLE,49,0,549,6.6,10.8,0.608,0,0.1,0,6.6,10.7,0.613,1.3,4.7,0.288,6.6,9.1,15.7,4.6,1.1,1.3,2.6,5.3,14.5,6,118,112,thomptr01
500,JT Thor,PF,21,CHO,63,3,781,5.1,11.6,0.437,1.8,5.1,0.346,3.3,6.4,0.51,0.7,1.3,0.55,2.7,6.5,9.2,1.8,0.7,1.7,0.9,3.8,12.6,-11,110,121,thorjt01
501,Matisse Thybulle,SF,26,POR,65,19,1487,4.2,10.5,0.397,2.7,7.7,0.346,1.5,2.9,0.535,0.7,1,0.759,1,3.5,4.5,3,3.8,1.6,1.3,3.1,11.8,-3,111,114,thybuma01
502,Xavier Tillman Sr.,C-PF,25,TOT,54,15,974,6.1,14,0.434,1,4.1,0.247,5.1,10,0.51,1.1,2.5,0.44,3.5,7.1,10.6,3.9,2.6,2.2,1.7,3.8,14.3,-5,105,110,tillmxa01
502,Xavier Tillman Sr.,C,25,MEM,34,13,700,6.1,14.9,0.408,0.8,3.7,0.226,5.2,11.2,0.469,1.3,3,0.419,3.9,7.1,11,4,2.9,2.4,2,4.2,14.2,-12,98,110,tillmxa01
502,Xavier Tillman Sr.,PF,25,BOS,20,2,274,6.1,11.9,0.515,1.4,5,0.286,4.7,6.9,0.684,0.7,1.3,0.571,2.5,7.2,9.7,3.6,1.6,1.6,0.9,2.7,14.4,16,127,111,tillmxa01
503,Jacob Toppin,SF,23,NYK,9,0,38,6.6,11.9,0.556,1.3,5.3,0.25,5.3,6.6,0.8,2.7,2.7,1,4,5.3,9.3,4,0,1.3,1.3,4,17.3,24,141,117,toppija01
504,Obi Toppin,PF,25,IND,82,28,1730,9.1,15.8,0.573,2.8,6.9,0.403,6.3,8.9,0.706,2.1,2.7,0.77,2.3,6.4,8.7,3.5,1.3,1.2,1.9,3.9,23,10,129,119,toppiob01
505,Juan Toscano-Anderson,SF,30,SAC,11,0,53,2.7,11,0.25,0.9,3.7,0.25,1.8,7.3,0.25,0,0,,3.7,9.2,12.8,3.7,0.9,0.9,1.8,10.1,6.4,-31,84,115,toscaju01
506,Karl-Anthony Towns,PF,28,MIN,62,62,2026,11.7,23.2,0.504,3.3,8,0.416,8.4,15.2,0.55,6.2,7.1,0.873,2.3,10.3,12.6,4.6,1,1,4.3,5,32.9,6,115,109,townska01
507,Gary Trent Jr.,SG,25,TOR,71,41,1994,8.7,20.5,0.426,4.3,11,0.393,4.4,9.5,0.464,1.8,2.3,0.771,0.6,3.9,4.6,2.9,1.9,0.2,1.1,2.3,23.6,-11,110,121,trentga02
508,Oscar Tshiebwe,PF,24,IND,8,0,42,11.2,22.5,0.5,0,0,,11.2,22.5,0.5,6.7,9,0.75,9,9,18,2.2,2.2,1.1,0,3.4,29.2,17,132,115,tshieos01
509,P.J. Tucker,PF,38,TOT,31,10,486,1.8,5.1,0.36,1.3,3.6,0.371,0.5,1.5,0.333,0.3,0.3,1,2.8,5.8,8.6,1.6,1.6,0.7,0.8,5.5,5.3,4,120,116,tuckepj01
509,P.J. Tucker,PF,38,PHI,3,3,66,1.5,3.7,0.4,1.5,3.7,0.4,0,0,,0,0,,0.7,9.7,10.4,0,2.2,1.5,1.5,6.7,4.5,-23,87,110,tuckepj01
509,P.J. Tucker,PF,38,LAC,28,7,420,1.9,5.3,0.356,1.3,3.5,0.367,0.6,1.8,0.333,0.4,0.4,1,3.2,5.2,8.3,1.9,1.5,0.6,0.7,5.3,5.4,7,124,117,tuckepj01
510,Myles Turner,C,27,IND,77,77,2076,10.8,20.7,0.524,2.6,7.4,0.358,8.2,13.3,0.615,5.6,7.2,0.773,2.6,9.5,12.1,2.3,0.9,3.3,2.5,5.3,29.8,5,120,115,turnemy01
511,Hunter Tyson,PF,23,DEN,18,0,48,8.3,20.7,0.4,4.1,14.5,0.286,4.1,6.2,0.667,0,0,,1,8.3,9.3,2.1,1,0,2.1,10.3,20.7,-18,96,114,tysonhu01
512,Stanley Umude,SG,24,DET,24,2,307,5.8,13.2,0.44,3.8,8.3,0.453,2,4.9,0.419,4.5,5,0.906,1.3,6.7,8,1.7,1.3,1.1,2.2,6.3,19.9,0,119,119,umudest01
513,Jonas Valan?i?nas,C,31,NOP,82,82,1925,10.2,18.3,0.559,0.9,3.1,0.308,9.3,15.3,0.609,4.1,5.2,0.785,4.7,13.6,18.4,4.4,0.8,1.7,2.8,5.6,25.5,13,123,110,valanjo01
514,Jarred Vanderbilt,PF,24,LAL,29,6,581,4.8,9.3,0.518,0.7,2.2,0.296,4.2,7.1,0.586,2,2.9,0.667,3.4,7.9,11.3,2.9,2.9,0.4,2.3,3.5,12.3,1,113,112,vandeja01
515,Fred VanVleet,PG,29,HOU,73,73,2684,7.6,18.4,0.416,4.1,10.6,0.387,3.5,7.8,0.454,3.6,4.1,0.86,0.6,4.4,5,10.6,1.8,1.1,2.3,3.3,22.9,9,123,114,vanvlfr01
516,Devin Vassell,SG,23,SAS,68,62,2248,10.5,22.3,0.472,3.5,9.4,0.372,7,12.9,0.544,3.4,4.2,0.801,0.6,4.9,5.5,5.8,1.5,0.5,2.3,1.6,27.9,-5,113,118,vassede01
517,Sasha Vezenkov,PF,28,SAC,42,0,511,8,18.2,0.44,4.3,11.4,0.375,3.7,6.7,0.549,1.1,1.4,0.8,2.9,6.3,9.1,1.8,1.9,0.7,1.1,4,21.4,2,117,115,vezenal01
518,Gabe Vincent,PG,27,LAL,11,0,218,3.3,10.7,0.306,0.7,6.1,0.107,2.6,4.6,0.571,0.2,0.4,0.5,0.9,1.1,2,4.6,2,0,1.1,4.1,7.4,-33,86,119,vincega01
519,Nikola Vu?evi?,C,33,CHI,76,74,2610,11.2,23.1,0.484,1.8,6,0.294,9.4,17.2,0.55,2,2.5,0.822,4,11.3,15.3,4.9,1,1.1,2.3,3.6,26.2,-1,114,115,vucevni01
520,Tristan Vukcevic,C,20,WAS,10,4,153,8.9,20.5,0.433,3.1,11,0.278,5.8,9.5,0.613,5.2,6.7,0.773,1.8,9.2,11,4,1.5,2.1,3.1,8.6,26,-10,106,116,vukcetr01
521,Dean Wade,PF,27,CLE,54,32,1108,4.3,10.3,0.414,3.5,9,0.391,0.8,1.3,0.567,0.9,1.2,0.769,1.6,8.1,9.7,1.9,1.8,1.1,0.9,4.1,13,10,121,111,wadede01
522,Franz Wagner,SF,22,ORL,72,72,2337,11.2,23.2,0.482,2,7.1,0.281,9.2,16.1,0.57,5.7,6.8,0.85,1.5,6.5,8.1,5.7,1.6,0.6,2.9,3.6,30.1,4,116,112,wagnefr01
523,Moritz Wagner,C,26,ORL,80,1,1415,11.6,19.3,0.601,1.3,4,0.33,10.3,15.3,0.673,5.8,7.1,0.814,4.1,8,12.1,3.4,1.4,0.7,3.4,5.6,30.4,14,126,112,wagnemo01
524,Ish Wainright,SF,29,TOT,11,0,62,5.6,19.1,0.292,5.6,15.9,0.35,0,3.2,0,1.6,1.6,1,2.4,8.7,11.1,0.8,3.2,0.8,1.6,6.4,18.3,-14,98,112,wainris01
524,Ish Wainright,SF,29,POR,7,0,46,6.4,19.3,0.333,6.4,17.2,0.375,0,2.1,0,2.1,2.1,1,0,9.7,9.7,0,2.1,1.1,1.1,4.3,21.5,-8,106,114,wainris01
524,Ish Wainright,SF,29,PHO,4,0,16,3.1,18.3,0.167,3.1,12.2,0.25,0,6.1,0,0,0,,9.2,6.1,15.3,3.1,6.1,0,3.1,12.2,9.2,-25,81,106,wainris01
525,Jabari Walker,SF,21,POR,72,23,1700,6.8,14.8,0.46,1.2,4,0.295,5.6,10.7,0.522,3.7,5,0.754,4.4,10.4,14.8,2.1,1.2,0.6,1.9,5,18.5,-1,115,116,walkeja01
526,Jarace Walker,PF,20,IND,33,0,340,6.2,15.3,0.409,3.1,7.6,0.4,3.2,7.6,0.418,1.1,1.2,0.889,1.7,7.1,8.7,5.6,2.1,1.5,2.4,4,16.7,-7,109,116,walkeja02
527,Lonnie Walker IV,SG,25,BRK,58,0,1011,10.2,24.1,0.423,5.1,13.3,0.384,5.1,10.8,0.471,2.2,2.9,0.763,0.6,5.6,6.2,3.6,1.6,1,2.5,3.5,27.7,-12,105,117,walkelo01
528,Cason Wallace,SG,20,OKC,82,13,1692,6.2,12.6,0.491,2.8,6.6,0.419,3.4,5.9,0.572,0.8,1.1,0.784,1.5,3.8,5.3,3.4,2.2,1.1,1.3,3.7,15.9,9,122,113,wallaca01
529,Jordan Walsh,SF,19,BOS,9,1,83,3.6,8.9,0.4,1.2,5.4,0.222,2.4,3.6,0.667,0.6,1.2,0.5,3,8.9,11.9,3,3,0.6,1.8,6.5,8.9,-2,106,108,walshjo01
530,T.J. Warren,SF,30,MIN,11,0,125,7.1,16.2,0.439,0.8,5.1,0.154,6.3,11.1,0.571,1.2,1.6,0.75,2,6.7,8.7,3.6,1.6,0.4,1.6,4.3,16.2,-8,102,110,warretj01
531,P.J. Washington,PF,25,TOT,73,45,2221,7.8,17.8,0.436,2.9,9.1,0.32,4.9,8.7,0.558,2.2,3.2,0.683,1.9,7.2,9,3.1,1.6,1.3,2.1,3.7,20.6,-11,106,117,washipj01
531,P.J. Washington,PF,25,CHO,44,17,1286,8.7,19.5,0.446,3,9.4,0.324,5.7,10.2,0.558,2.6,3.6,0.713,2,6.9,8.9,3.7,1.5,1.2,2.5,4.3,23,-13,106,119,washipj01
531,P.J. Washington,PF,25,DAL,29,28,935,6.5,15.5,0.421,2.7,8.7,0.314,3.8,6.8,0.556,1.6,2.6,0.627,1.6,7.5,9.2,2.3,1.7,1.4,1.5,2.9,17.4,-8,106,114,washipj01
532,TyTy Washington Jr.,PG,22,MIL,11,0,56,5.1,17.2,0.3,1.7,5.1,0.333,3.4,12,0.286,0,0,,0.9,3.4,4.3,4.3,2.6,0,1.7,0.9,12,-36,81,117,washity02
533,Yuta Watanabe,SF,29,TOT,34,0,464,4.3,12.2,0.353,2.6,8.9,0.294,1.7,3.3,0.516,1.1,1.8,0.588,1.2,4.5,5.7,1.6,1.3,0.7,2,4.1,12.3,-25,92,117,watanyu01
533,Yuta Watanabe,SF,29,PHO,29,0,382,4.5,12.4,0.361,3.1,9.6,0.32,1.4,2.8,0.5,1.3,1.9,0.667,1.4,4.3,5.8,1.3,1.2,0.9,2,4.3,13.3,-21,96,117,watanyu01
533,Yuta Watanabe,SF,29,MEM,5,0,82,3.6,11.3,0.316,0.6,6,0.1,3,5.4,0.556,0,1.2,0,0,5.4,5.4,3,1.8,0,1.8,3,7.7,-48,69,117,watanyu01
534,Lindy Waters III,SG,26,OKC,38,0,280,8.4,17.9,0.471,6.4,14.6,0.435,2.1,3.3,0.632,0.3,0.3,1,1.2,5.7,6.9,4.1,0.9,1.2,1.2,3.9,23.5,13,128,115,waterli01
535,Trendon Watford,PF,23,BRK,63,2,856,9.5,18,0.527,1.6,3.9,0.397,7.9,14.1,0.564,4.5,5.6,0.794,3,8.2,11.2,4.7,1.3,1.1,3.6,6.1,25,0,115,115,watfotr01
536,Peyton Watson,SF,21,DEN,80,4,1488,6.9,14.9,0.465,1.5,5.1,0.296,5.4,9.8,0.553,2.4,3.5,0.67,1.9,6.7,8.6,2.9,1.4,2.9,1.9,4.8,17.7,-3,108,111,watsope01
537,Victor Wembanyama,C,20,SAS,71,71,2106,12.4,26.7,0.465,2.9,8.9,0.325,9.5,17.9,0.534,6.6,8.3,0.796,3.6,13.4,17,6.2,2,5.7,5.9,3.4,34.3,-2,104,106,wembavi01
538,Blake Wesley,SG,20,SAS,61,3,876,5.5,11.7,0.474,0.7,3,0.218,4.9,8.7,0.563,2.8,4.2,0.667,1,4.1,5.1,9,1.6,0.5,3,4.8,14.5,-8,110,118,weslebl01
539,Russell Westbrook,PG,35,LAC,68,11,1529,9.7,21.4,0.454,1.4,5,0.273,8.4,16.4,0.509,3.6,5.2,0.688,3,8.1,11.1,9.9,2.4,0.7,4.6,3.9,24.3,-6,107,113,westbru01
540,Coby White,PG,23,CHI,79,78,2881,9.4,20.9,0.447,3.6,9.6,0.376,5.7,11.3,0.508,3.8,4.5,0.838,0.8,5.4,6.2,7,0.9,0.3,2.9,3.2,26.1,-5,115,120,whiteco01
541,Derrick White,SG,29,BOS,73,73,2381,8,17.4,0.461,4.1,10.3,0.396,4,7.1,0.555,2.8,3.2,0.901,1.1,5.4,6.4,7.8,1.5,1.8,2.3,3.2,23,14,126,112,whitede01
542,Jack White,SF,26,MEM,4,0,64,1.5,12.2,0.125,1.5,7.6,0.2,0,4.6,0,0,0,,3.1,6.1,9.2,0.8,3.1,0.8,1.5,2.3,4.6,-58,54,112,whiteja03
543,Cam Whitmore,SF,19,HOU,47,2,880,11.7,25.7,0.454,4.4,12.1,0.359,7.3,13.6,0.538,4.2,6.2,0.679,2.4,7.5,9.9,1.8,1.7,0.9,2.5,3.5,31.9,-4,109,113,whitmca01
544,Aaron Wiggins,SG,25,OKC,78,4,1228,8.3,14.8,0.562,2.4,4.9,0.492,5.9,9.8,0.598,2.2,2.8,0.789,2.3,4.9,7.3,3.4,2.2,0.7,2.2,3.6,21.2,12,125,113,wiggiaa01
545,Andrew Wiggins,SF,28,GSW,71,59,1920,8.9,19.7,0.453,2.3,6.4,0.358,6.6,13.3,0.498,3.6,4.8,0.751,2.7,5.4,8.1,3,1.1,1,2.2,3.7,23.7,-5,112,117,wiggian01
546,Lindell Wigginton,PG,25,MIL,3,0,8,12,30,0.4,0,12,0,12,18,0.667,12,12,1,0,0,0,0,0,0,6,6,36,-35,89,124,wiggili01
547,Alondes Williams,SG,24,MIA,7,0,16,6.2,24.9,0.25,0,12.5,0,6.2,12.5,0.5,3.1,3.1,1,0,3.1,3.1,0,0,3.1,6.2,6.2,15.6,-65,50,115,willial06
548,Brandon Williams,PG,24,DAL,17,0,113,8.5,22.9,0.37,1.3,6.4,0.2,7.2,16.6,0.436,4.7,7.2,0.647,1.7,3.8,5.5,7.2,0.4,0.4,3,1.7,22.9,-23,97,120,willibr03
549,Grant Williams,PF,25,TOT,76,43,2130,6.3,13.8,0.456,2.9,7.7,0.375,3.4,6.1,0.558,2.4,3.2,0.757,2,5.3,7.2,4,1,0.9,2.5,5.2,17.9,-6,113,119,willigr01
549,Grant Williams,PF,25,DAL,47,33,1242,5.1,12.2,0.413,3.1,8.1,0.376,2,4.1,0.486,1.6,2.1,0.745,1.8,4.8,6.5,3.1,0.9,1,2,5.3,14.8,-8,110,118,willigr01
549,Grant Williams,PF,25,CHO,29,10,888,8.1,16,0.503,2.6,7,0.373,5.4,9,0.605,3.6,4.7,0.765,2.2,6.1,8.3,5.2,1.1,0.7,3.1,4.9,22.3,-5,116,121,willigr01
550,Jalen Williams,PF,22,OKC,71,71,2223,11.6,21.5,0.54,2.2,5.2,0.427,9.4,16.3,0.576,3.9,4.8,0.814,0.8,5.3,6.1,7,1.7,1,2.7,3.8,29.3,8,122,114,willija06
551,Jaylin Williams,C,21,OKC,69,1,897,5.1,12.2,0.417,2.8,7.7,0.368,2.3,4.5,0.5,1.8,2.2,0.805,1.9,10.6,12.5,5.9,1.5,1.4,1.8,5.3,14.8,9,119,110,willija07
552,Jeenathan Williams,SG,24,HOU,22,0,129,10.2,18.8,0.54,0.8,1.9,0.4,9.4,16.9,0.556,2.6,4.9,0.538,4.5,4.1,8.6,2.6,1.5,0.4,1.5,3.8,23.7,2,118,116,willije02
553,Kenrich Williams,PF,29,OKC,69,1,1029,6.1,13.1,0.468,2.6,6.6,0.397,3.5,6.5,0.54,0.3,0.7,0.5,2.9,6.9,9.8,4.3,1.8,0.4,1.5,4.7,15.2,7,120,113,willike04
554,Malik Williams,C,25,TOR,7,2,107,4.1,15.3,0.265,0.5,2.3,0.2,3.6,13.1,0.276,0,0.9,0,6.8,10.4,17.1,0.9,1.4,1.8,1.4,6.8,8.6,-37,79,116,willima11
555,Mark Williams,C,22,CHO,19,19,508,9.5,14.7,0.649,0,0,,9.5,14.7,0.649,4.5,6.2,0.719,7.4,10.5,17.9,2.1,1.6,1.9,1.7,4.9,23.5,22,138,116,willima07
556,Patrick Williams,PF,22,CHI,43,30,1174,6.8,15.2,0.443,2.5,6.3,0.399,4.2,9,0.474,2.2,2.8,0.788,2,5.1,7,2.8,1.7,1.4,2.4,3.7,18.2,-10,107,117,willipa01
